StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,prolific_id,num6,num1,num2,num4,num5,num3,attn,gigerenzer_choice,ariely_choice,certain_choice,uncertain_choice,pid,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,Q3_1,Q1_1,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q1_1,Q2_1,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,b1,b2,b3,b5,b6,b7,bonus_certain,bonus_uncertain,yes_to_cash,yes_to_cash_3_TEXT,bonus_pre_ev,bonus_with_pre_ev,substitution,PROLIFIC_PID,bonus,uncertainty_exp,Create New Field or Choose From Dropdown...,click_1,click_2,click_3,click_4,click_5,click_6,click_7,click_8,bonus_amt
2023-04-30 17:52:17,2023-04-30 17:52:17,Survey Test,,100,0,True,2023-04-30 17:52:17,R_3pG2XcitEqiLCrY,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:18,2023-04-30 17:52:18,Survey Test,,100,0,True,2023-04-30 17:52:18,R_cAwQoHgo5qTaG22,,,,,,,test,,,Yes,Malesuada sed erat ultricies montes praesent fusce. Sagittis donec? Turpis nibh a massa fermentum per.,100,60 miles,500,$150,$8000,62,"Very interested,Moderately interested,Slightly interested,Not interested at all","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,$25 in cash,$25 in cash,,,,,,,,,,,,31,84,5.3,5.62,9.61,33,Fake Account,Fake Account,Fake Account,Fake Account,Fake Account,Fake Account,,,,,,,,,pre,certain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:18,2023-04-30 17:52:18,Survey Test,,100,0,True,2023-04-30 17:52:18,R_3fIcA0eA612ZZEa,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:18,2023-04-30 17:52:18,Survey Test,,100,0,True,2023-04-30 17:52:18,R_cZPCx9upHTMpAto,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:19,2023-04-30 17:52:19,Survey Test,,100,0,True,2023-04-30 17:52:19,R_bvLiABm4Dybf3Ho,,,,,,,test,,,Yes,In phasellus porta commodo nibh nunc augue purus sapien fringilla urna orci.,100,40 miles,166,$150,$4000,33,"Extremely interested,Very interested,Moderately interested,Not interested at all","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,,2.34,5.4,3.89,35,69,11,7.63,7.76,8.37,24,,,,,,,Fake Account,Fake Account,Fake Account,Fake Account,Fake Account,Fake Account,,An Amazon gift card whose value is determined by a virtual coin toss. You win a $0.50 Amazon gift card if the coin lands heads and a $1 Amazon gift card if it lands tails,2,,,,Yes,,uncertain,certain_choice,,0,0,0,0,0,0,0,0,.50
2023-04-30 17:52:19,2023-04-30 17:52:19,Survey Test,,100,0,True,2023-04-30 17:52:19,R_eCWsJyrGbKjjq5g,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:20,2023-04-30 17:52:20,Survey Test,,100,0,True,2023-04-30 17:52:20,R_8ufUGFiiu94jNae,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:20,2023-04-30 17:52:20,Survey Test,,100,0,True,2023-04-30 17:52:20,R_0NuEUfhBdeFBTx4,,,,,,,test,,,Yes,"Porta potenti orci. Ultrices? Tortor proin, pede purus tellus. Nunc. Porttitor vivamus, tincidunt quam. Turpis.",10,40 miles,500,$250,$8000,44,"Extremely interested,Very interested,Moderately interested,Slightly interested",$25 in cash,A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,,,,,,,,,,,,21,55,4.04,8.41,4.77,4,Fake Account,Real Account,Real Account,Real Account,Fake Account,Fake Account,,,,,Nonummy dolor mi felis lorem tempora. Sodales eros velit pharetra dapibus? Potenti vehicula.,An Amazon gift card whose value we determine by a lottery where a person has a 50% chance of winning a $0.50 Amazon gift card and a 50% chance of winning a $1 Amazon gift card,No,,pre,gigerenzer_choice,,0,0,0,0,0,0,0,0,1
2023-04-30 17:52:20,2023-04-30 17:52:21,Survey Test,,100,1,True,2023-04-30 17:52:21,R_3adtrXzfWCpdxCC,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:21,2023-04-30 17:52:21,Survey Test,,100,0,True,2023-04-30 17:52:21,R_08Q5CKZSj6KM4jY,,,,,,,test,,,Yes,Luctus morbi massa dolor suspendisse erat atque potenti urna arcu temporibus. Sapien? Amet! Pellentesque.,1,60 miles,500,$250,$8000,33,"Extremely interested,Very interested,Moderately interested,Slightly interested,Not interested at all",$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,Democratic Party,2.22,7.33,2.6,9,56,46,7.91,9.21,9.03,14,,,,,,,Real Account,Fake Account,Fake Account,Real Account,Fake Account,Fake Account,,,,,Quam urna diam integer sapien suspendisse molestie. Ac pharetra eu est cursus facilisi maecenas cursus.,An Amazon gift card whose value we determine by a lottery where a person has a 50% chance of winning a $0.50 Amazon gift card and a 50% chance of winning a $1 Amazon gift card,Yes,,pre,certain_choice,,0,0,0,0,0,0,0,0,1
2023-04-30 17:52:21,2023-04-30 17:52:22,Survey Test,,100,1,True,2023-04-30 17:52:22,R_4VmkaUf4i3Myccu,,,,,,,test,,,Yes,"Non, dictumst wisi aliquam leo convallis. Pede metus turpis nunc vestibulum vitae. Dui.",1,50 miles,167,$200,"$12,000",53,"Very interested,Slightly interested,Not interested at all",$25 in cash,A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,$25 in cash,,4.76,5.52,6.41,33,38,72,3.01,5.46,8.78,6,,,,,,,Fake Account,Fake Account,Real Account,Fake Account,Fake Account,Fake Account,,,,,,,,,pre,ariely_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:22,2023-04-30 17:52:22,Survey Test,,100,0,True,2023-04-30 17:52:22,R_a3mj9tgrIXxNxl4,,,,,,,test,,,Yes,"Auctor amet curabitur porta. A euismod maecenas! Posuere molestie justo tellus, tempora eleifend vivamus.",10,60 miles,500,$100,"$12,000",53,Extremely interested,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,$25 in cash,$25 in cash,Republican Party,,,,,,,,,,,29,16,2.02,4.24,8.43,5,Fake Account,Fake Account,Fake Account,Real Account,Fake Account,Fake Account,,,,,,,,,uncertain,gigerenzer_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:23,2023-04-30 17:52:23,Survey Test,,100,0,True,2023-04-30 17:52:23,R_cHhun8P76KTrjO6,,,,,,,test,,,Yes,Platea faucibus pretium porttitor facilisi vivamus? Ut faucibus montes? Natoque.,50,60 miles,167,$150,$9000,44,Very interested,$25 in cash,A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$25 in cash,$25 in cash,Democratic Party,,,,,,,,,,,43,70,9.93,9.93,9.95,6,Fake Account,Fake Account,Fake Account,Real Account,Real Account,Fake Account,,,,,,,,,certain,uncertain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:23,2023-04-30 17:52:24,Survey Test,,100,1,True,2023-04-30 17:52:24,R_6JX4qU3WyMQzRQO,,,,,,,test,,,Yes,"Fringilla ligula pretium morbi malesuada? Praesent nec ac, sapien sit. Natoque.",100,60 miles,600,$150,$8000,53,"Extremely interested,Very interested,Slightly interested,Not interested at all",$25 in cash,$25 in cash,$25 in cash,$25 in cash,,5.59,9.83,9.39,24,49,59,0.53,2.52,8.14,4,,,,,,,Real Account,Fake Account,Fake Account,Fake Account,Fake Account,Fake Account,$0.25 in cash,,,,,,,,certain,gigerenzer_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:24,2023-04-30 17:52:24,Survey Test,,100,0,True,2023-04-30 17:52:25,R_eeyxoFyZExliaNw,,,,,,,test,,,Yes,"Metus suscipit ultricies iaculis! Iaculis consectetuer consectetuer suscipit molestie sollicitudin. Non cras velit gravida, pharetra.",100,50 miles,600,$200,$8000,33,"Extremely interested,Very interested,Moderately interested,Slightly interested,Not interested at all",$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,$25 in cash,Republican Party,,,,,,,,,,,81,87,7.38,7.51,9.93,29,Real Account,Real Account,Real Account,Fake Account,Real Account,Real Account,,$0.25 in cash,Yes,,,,,,uncertain,ariely_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:25,2023-04-30 17:52:25,Survey Test,,100,0,True,2023-04-30 17:52:25,R_72FlueeEzfRu9wy,,,,,,,test,,,Yes,Aenean elementum. Volutpat gravida! Atque! Ridiculus. Pede justo suscipit nec.,1,40 miles,167,$200,$4000,53,"Extremely interested,Very interested,Moderately interested,Slightly interested",$25 in cash,A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,,7.4,7.54,8.57,7,86,23,3.68,9.63,3.9,40,,,,,,,Real Account,Real Account,Fake Account,Fake Account,Real Account,Real Account,,,,,Etiam! Porttitor volutpat curabitur ligula ullamcorper pharetra! Bibendum viverra metus! Vulputate ligula nonummy auctor.,An Amazon gift card whose value we determine by a lottery where a person has a 50% chance of winning a $0.50 Amazon gift card and a 50% chance of winning a $1 Amazon gift card,Yes,,pre,uncertain_choice,,0,0,0,0,0,0,0,0,.50
2023-04-30 17:52:25,2023-04-30 17:52:26,Survey Test,,100,1,True,2023-04-30 17:52:26,R_0fjXQQgCK2SuW2O,,,,,,,test,,,Yes,Per luctus dui nibh laoreet ipsum etiam urna nec molestie phasellus.,100,60 miles,166,$100,$8000,33,Very interested,$25 in cash,A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,Republican Party,4.78,7.71,8.87,46,99,77,5.62,6.92,9.81,2,,,,,,,Real Account,Real Account,Real Account,Fake Account,Real Account,Real Account,,,,,,,,,uncertain,ariely_choice,,0,0,0,0,0,0,0,0,
